287.534883721, 122.66678032, 287.534883721, 181.348837209, 393.720930233, 212.372093023, -1.2441873390995897e-15, -1.2000004600649261, 7.63669024714, 0.0999235858571, 207.813953488, 75.1627906977, 499.906976744, 424.744186047, 0.000438020148927, 0.00070779570445, 10.1110552719, -0.222503905572,  207.81395348837208, 212.46511627906978, 223.62790697674419, 237.02325581395348, 235.90697674418604, 234.41860465116278, 206.13953488372093, 236.09302325581396, 236.46511627906978, 223.81395348837208, F
287.620192308, 122.686912578, 287.620192308, 181.430288462, 393.810096154, 212.379807692, 5.841886420267858e-16, -1.2000007677977924, 7.38063858287, 0.104489764376, 222.836538462, 75.2403846154, 500.0, 424.759615385, 0.000565930956423, 0.000899252429101, 9.93383519683, -0.223278587773,  222.83653846153845, 220.19230769230768, 214.90384615384613, 223.31730769230768, 232.9326923076923, 219.95192307692307, 221.39423076923075, 221.87499999999997, 222.11538461538458, 212.74038461538458, F
287.5, 122.629183585, 287.5, 181.35, 393.65, 212.3, 3.6522064793664795e-16, -1.200000531988584, 7.56410171258, 0.142430924205, 199.8, 75.2, 499.8, 424.6, 0.000471031559114, 0.000758928746504, 10.0568644049, -0.182296298325,  199.8, 200.4, 200.0, 246.20000000000002, 202.8, 199.4, 204.20000000000002, 200.60000000000002, 245.8, 206.4, F
287.52, 122.675350417, 287.52, 181.36, 393.68, 212.32, -7.779650481377436e-16, -1.2000013608659186, 7.09441061885, 0.0900957016458, 230.72, 75.2, 499.84, 424.64, 0.000753579502638, 0.00117167147593, 9.85346145532, -0.241697496725,  230.72, 229.76, 231.04, 232.0, 229.44, 231.36, 230.08, 232.64000000000001, 231.68, 255.36, F
287.466666667, 122.629173014, 287.466666667, 181.333333333, 393.6, 212.266666667, -8.116016497439094e-16, -1.2000009457576464, 7.27639546421, 0.210458062114, 169.866666667, 75.2, 499.733333333, 424.533333333, 0.000628140703518, 0.0007389242762, 10.9846819313, -0.176002496966,  169.86666666666667, 169.06666666666666, 168.8, 168.26666666666665, 169.33333333333334, 168.53333333333333, 170.13333333333333, 169.6, 173.06666666666666, 168.0, F
287.428571429, 122.645665165, 287.428571429, 181.285714286, 393.571428571, 212.285714286, 5.214633237061559e-16, -1.20000108539921, 7.20748135741, 0.0687225518244, 226.0, 75.1428571429, 499.714285714, 424.571428571, 0.000672947510094, 0.00105804705742, 9.57774761529, -0.291068132171,  226.0, 223.7142857142857, 240.85714285714283, 222.28571428571428, 222.0, 242.28571428571428, 224.57142857142856, 242.57142857142856, 244.85714285714283, 224.0, F
287.555555556, 122.654827364, 287.555555556, 181.407407407, 393.703703704, 212.296296296, 1.3515380174496265e-15, -1.2000011671136552, 7.17126504195, 0.0664447444804, 224.0, 75.2592592593, 499.851851852, 424.592592593, 0.000697836706211, 0.00109363976414, 9.38983650771, -0.225212599647,  224.0, 221.62962962962962, 219.85185185185185, 226.37037037037035, 226.66666666666666, 224.29629629629628, 224.88888888888889, 223.7037037037037, 219.25925925925924, 221.33333333333331, F
287.411764706, 122.669932508, 287.411764706, 181.235294118, 393.588235294, 212.352941176, -7.151678297287398e-16, -1.2000007358272764, 7.40178159739, 0.113306746376, 213.411764706, 75.0588235294, 499.764705882, 424.705882353, 0.000554016620499, 0.000882127358374, 9.95139772602, -0.273921321929,  213.41176470588235, 216.94117647058823, 213.64705882352942, 200.0, 225.41176470588235, 212.0, 99.52941176470588, 208.70588235294116, 231.05882352941177, 230.58823529411765, F
287.515151515, 122.678164511, 287.515151515, 181.333333333, 393.696969697, 212.363636364, 4.419850921228673e-16, -1.2000007809937363, 7.37205685957, 0.0783873445718, 208.242424242, 75.1515151515, 499.878787879, 424.727272727, 0.000570776255708, 0.000907409486393, 9.49586660002, -0.2727451816,  208.24242424242425, 208.0, 210.1818181818182, 208.4848484848485, 211.3939393939394, 209.21212121212122, 209.93939393939394, 207.27272727272728, 214.78787878787878, 207.75757575757575, F
287.5, 122.638810243, 287.5, 181.333333333, 393.666666667, 212.333333333, -4.0567333371426094e-16, -1.2000003693785206, 7.74648535338, 0.107250531641, 219.5, 75.1666666667, 499.833333333, 424.666666667, 0.000392464678179, 0.000295489254796, 9.47835254924, -0.260526947548,  219.5, 219.0, 218.5, 217.16666666666666, 218.66666666666666, 218.33333333333331, 219.33333333333331, 218.83333333333331, 221.0, 217.83333333333331, F
